HistoryID,UserID,DestinationID,VisitDate,ExperienceRating
1753,962,585,2024-02-29,3
1754,263,585,2024-01-03,5
1755,1345,585,2024-01-20,3
1756,749,586,2024-02-15,5
1757,1369,586,2024-01-15,3
1758,979,586,2024-01-25,4
1759,1534,587,2024-03-18,3
1760,402,587,2024-03-11,4
1761,450,587,2024-01-17,4
1762,266,588,2024-03-24,5
1763,462,588,2024-01-09,4
1764,1523,588,2024-02-07,4
1765,1469,589,2024-02-17,4
1766,579,589,2024-02-29,5
1767,216,589,2024-03-03,3
1768,464,590,2024-03-26,3
1769,379,590,2024-01-02,4
1770,674,590,2024-03-28,4
1771,1369,591,2024-03-12,3
1772,1065,591,2024-01-11,4
1773,1183,591,2024-03-04,3
1774,1557,592,2024-03-17,5
1775,672,592,2024-03-21,4
1776,768,592,2024-03-12,4
1777,1187,593,2024-01-21,3
1778,1532,593,2024-01-18,3
1779,1295,593,2024-03-04,5
1780,1627,594,2024-03-22,4
1781,374,594,2024-02-07,3
1782,293,594,2024-02-01,5
1783,1711,595,2024-01-11,3
1784,332,595,2024-02-14,3
1785,661,595,2024-03-29,5
1786,1172,596,2024-02-02,5
1787,991,596,2024-02-10,5
1788,385,596,2024-01-08,5
1789,831,597,2024-01-11,5
1790,440,597,2024-03-26,5
1791,1273,597,2024-02-20,4
1792,1118,598,2024-03-28,5
1793,242,598,2024-02-10,4
1794,1343,598,2024-01-17,3
1795,1893,599,2024-03-16,3
1796,691,599,2024-02-15,5
1797,523,599,2024-02-01,3
1798,1653,600,2024-03-19,5
1799,1582,600,2024-03-20,5
1800,935,600,2024-02-23,4
1801,1369,601,2024-03-26,3
1802,1564,601,2024-01-20,5
1803,539,601,2024-02-02,3
1804,1602,602,2024-03-14,4
1805,874,602,2024-02-09,3
1806,1976,602,2024-02-01,4
1807,259,603,2024-01-02,4
1808,466,603,2024-02-02,4
1809,1700,603,2024-03-17,5
1810,247,604,2024-01-30,5
1811,1460,604,2024-02-02,3
1812,259,604,2024-03-17,5
1813,629,605,2024-01-26,5
1814,894,605,2024-01-22,3
1815,1925,605,2024-03-06,4
1816,1979,606,2024-02-07,4
1817,374,606,2024-03-30,3
1818,1680,606,2024-02-15,5
1819,400,607,2024-01-15,3
1820,1721,607,2024-02-13,3
1821,1590,607,2024-02-18,5
1822,407,608,2024-03-15,3
1823,1077,608,2024-03-01,5
1824,1598,608,2024-03-07,5
1825,1153,609,2024-01-06,3
1826,1076,609,2024-01-09,4
1827,1639,609,2024-01-06,5
1828,743,610,2024-03-13,4
1829,472,610,2024-02-01,5
1830,342,610,2024-02-10,4
1831,326,611,2024-03-16,3
1832,1394,611,2024-01-08,5
1833,1301,611,2024-03-12,3
1834,464,612,2024-02-19,3
1835,1108,612,2024-03-02,3
1836,869,612,2024-03-24,5
1837,571,613,2024-03-02,3
1838,1965,613,2024-01-07,3
1839,608,613,2024-03-15,5
1840,1846,614,2024-03-24,3
1841,1991,614,2024-03-20,5
1842,1831,614,2024-01-04,3
1843,959,615,2024-01-06,4
1844,279,615,2024-02-27,3
1845,1,615,2024-01-22,4
1846,515,616,2024-01-26,5
1847,1369,616,2024-01-03,4
1848,428,616,2024-02-10,5
1849,1217,617,2024-02-29,3
1850,122,617,2024-01-14,4
1851,288,617,2024-03-15,3
1852,985,618,2024-03-22,4
1853,1566,618,2024-01-12,5
1854,802,618,2024-03-27,5
1855,1324,619,2024-01-12,5
1856,801,619,2024-01-13,5
1857,397,619,2024-01-25,3
1858,1709,620,2024-02-14,3
1859,145,620,2024-01-19,3
1860,1973,620,2024-02-24,3
1861,288,621,2024-02-14,3
1862,253,621,2024-01-08,5
1863,1935,621,2024-02-22,3
1864,422,622,2024-02-24,3
1865,292,622,2024-02-01,3
1866,1558,622,2024-02-20,5
1867,23,623,2024-02-13,5
1868,1067,623,2024-03-22,5
1869,1074,623,2024-03-10,5
1870,1581,624,2024-01-18,3
1871,965,624,2024-03-23,3
1872,1353,624,2024-01-22,4
1873,612,625,2024-02-06,3
1874,1109,625,2024-02-25,5
1875,931,625,2024-02-28,5
1876,145,626,2024-01-03,3
1877,1793,626,2024-01-28,4
1878,1945,626,2024-03-14,5
1879,782,627,2024-02-04,4
1880,232,627,2024-03-01,5
1881,873,627,2024-02-23,5
1882,345,628,2024-03-03,3
1883,1554,628,2024-03-19,5
1884,461,628,2024-01-07,4
1885,212,629,2024-03-16,4
1886,1499,629,2024-02-18,3
1887,1966,629,2024-03-25,5
1888,1772,630,2024-01-31,4
1889,495,630,2024-02-27,3
1890,1714,630,2024-03-01,4
1891,864,631,2024-01-24,3
1892,1307,631,2024-01-20,4
1893,1772,631,2024-02-06,5
1894,1726,632,2024-01-04,4
1895,1853,632,2024-01-20,4
1896,1312,632,2024-02-29,3
1897,674,633,2024-01-24,3
1898,1366,633,2024-02-19,3
1899,731,633,2024-02-18,4
1900,27,634,2024-02-20,3
1901,1461,634,2024-02-05,5
1902,498,634,2024-03-06,3
1903,1014,635,2024-03-19,3
1904,1211,635,2024-02-03,5
1905,1364,635,2024-02-05,3
1906,213,636,2024-01-06,3
1907,1149,636,2024-02-08,4
1908,1716,636,2024-02-11,4
1909,770,637,2024-02-27,3
1910,1063,637,2024-01-12,5
1911,87,637,2024-01-03,3
1912,221,638,2024-01-18,3
1913,1717,638,2024-02-09,3
1914,1179,638,2024-01-21,4
1915,241,639,2024-01-15,5
1916,739,639,2024-01-26,5
1917,1378,639,2024-01-08,5
1918,864,640,2024-03-27,4
1919,1472,640,2024-02-11,4
1920,712,640,2024-02-13,3
1921,1746,641,2024-01-14,4
1922,1175,641,2024-03-18,3
1923,77,641,2024-01-02,4
1924,1666,642,2024-02-06,3
1925,1371,642,2024-03-09,4
1926,443,642,2024-02-07,5
1927,371,643,2024-02-10,3
1928,1292,643,2024-03-02,4
1929,203,643,2024-02-29,4
1930,1886,644,2024-01-14,3
1931,1643,644,2024-03-29,4
1932,1494,644,2024-03-24,5
1933,1740,645,2024-01-02,3
1934,735,645,2024-03-10,3
1935,722,645,2024-01-17,3
1936,567,646,2024-03-29,3
1937,1606,646,2024-01-28,3
1938,665,646,2024-03-06,5
1939,1432,647,2024-02-04,3
1940,1575,647,2024-01-05,5
1941,429,647,2024-03-05,5
1942,1579,648,2024-02-09,5
1943,1328,648,2024-03-16,3
1944,1517,648,2024-02-25,5
1945,1543,649,2024-02-05,3
1946,1600,649,2024-02-14,5
1947,1730,649,2024-01-23,3
1948,1755,650,2024-02-16,4
1949,684,650,2024-01-31,4
1950,1263,650,2024-01-11,5
1951,1516,651,2024-01-10,4
1952,649,651,2024-03-07,5
1953,208,651,2024-01-14,5
1954,1310,652,2024-03-20,5
1955,641,652,2024-03-14,4
1956,1019,652,2024-01-10,5
1957,1550,653,2024-03-16,4
1958,415,653,2024-01-01,4
1959,1754,653,2024-01-05,3
1960,719,654,2024-01-20,4
1961,1651,654,2024-01-08,3
1962,1835,654,2024-02-12,5
1963,1546,655,2024-03-16,5
1964,1965,655,2024-01-01,3
1965,662,655,2024-02-26,5
1966,229,656,2024-03-04,3
1967,1192,656,2024-03-24,3
1968,1862,656,2024-01-28,5
1969,1435,657,2024-02-06,3
1970,607,657,2024-02-16,3
1971,1103,657,2024-03-16,3
1972,816,658,2024-02-06,5
1973,1425,658,2024-02-18,5
1974,407,658,2024-02-13,5
1975,186,659,2024-02-25,5
1976,1874,659,2024-01-28,5
1977,1746,659,2024-03-19,4
1978,299,660,2024-01-06,4
1979,1092,660,2024-03-01,3
1980,813,660,2024-01-20,4
1981,1887,661,2024-03-18,5
1982,213,661,2024-01-02,5
1983,1257,661,2024-03-13,5
1984,1989,662,2024-02-06,3
1985,664,662,2024-01-20,3
1986,907,662,2024-01-26,3
1987,504,663,2024-01-29,3
1988,318,663,2024-01-01,3
1989,54,663,2024-02-04,3
1990,460,664,2024-03-10,4
1991,503,664,2024-02-28,5
1992,902,664,2024-03-09,4
1993,298,665,2024-02-02,3
1994,608,665,2024-02-20,5
1995,1976,665,2024-03-18,5
1996,1757,666,2024-01-12,5
1997,990,666,2024-01-20,4
1998,849,666,2024-02-22,5
1999,1129,667,2024-03-28,3
2000,394,667,2024-02-12,3
2001,382,667,2024-03-29,4
2002,1190,668,2024-02-19,4
2003,1285,668,2024-01-29,3
2004,1820,668,2024-02-26,4
2005,1530,669,2024-02-08,5
2006,1448,669,2024-02-25,4
2007,1646,669,2024-02-12,5
2008,884,670,2024-02-19,5
2009,747,670,2024-01-23,5
2010,656,670,2024-02-13,5
2011,732,671,2024-02-07,5
2012,1963,671,2024-03-24,3
2013,659,671,2024-01-23,3
2014,1630,672,2024-02-14,3
2015,1186,672,2024-02-21,5
2016,198,672,2024-03-20,4
2017,1451,673,2024-02-19,4
2018,1097,673,2024-01-08,5
2019,215,673,2024-03-25,4
2020,467,674,2024-01-01,5
2021,1470,674,2024-01-08,4
2022,1682,674,2024-01-29,5
2023,953,675,2024-01-05,4
2024,1177,675,2024-03-26,4
2025,943,675,2024-02-16,3
2026,897,676,2024-02-03,4
2027,1211,676,2024-03-05,4
2028,133,676,2024-02-24,5
2029,46,677,2024-03-30,4
2030,919,677,2024-02-12,4
2031,1332,677,2024-03-14,4
2032,1835,678,2024-01-30,4
2033,977,678,2024-03-22,4
2034,131,678,2024-01-17,3
2035,134,679,2024-01-26,4
2036,1167,679,2024-01-08,5
2037,1941,679,2024-02-16,5
2038,1462,680,2024-03-16,4
2039,1006,680,2024-03-31,4
2040,1443,680,2024-03-12,4
2041,812,681,2024-03-29,3
2042,1356,681,2024-02-15,5
2043,635,681,2024-03-08,3
2044,1428,682,2024-02-02,3
2045,677,682,2024-01-01,4
2046,1168,682,2024-01-19,4
2047,1938,683,2024-01-31,5
2048,296,683,2024-03-20,4
2049,1396,683,2024-01-14,5
2050,645,684,2024-02-22,3
2051,1989,684,2024-02-17,5
2052,109,684,2024-03-09,5
2053,1204,685,2024-03-30,5
2054,1587,685,2024-03-02,3
2055,1258,685,2024-03-06,3
2056,1085,686,2024-03-04,4
2057,1496,686,2024-03-10,4
2058,1501,686,2024-03-03,5
2059,510,687,2024-03-13,5
2060,1585,687,2024-02-02,3
2061,1712,687,2024-02-10,3
2062,61,688,2024-03-29,3
2063,1493,688,2024-02-17,5
2064,680,688,2024-01-13,5
2065,193,689,2024-03-13,3
2066,1176,689,2024-03-17,5
2067,1649,689,2024-01-31,3
2068,781,690,2024-03-15,4
2069,284,690,2024-03-08,3
2070,375,690,2024-01-04,5
2071,638,691,2024-01-19,5
2072,364,691,2024-03-10,5
2073,1801,691,2024-03-22,5
2074,1024,692,2024-01-13,3
2075,378,692,2024-01-23,3
2076,823,692,2024-03-23,4
2077,465,693,2024-03-15,3
2078,1326,693,2024-01-01,4
2079,696,693,2024-03-28,3
2080,1540,694,2024-02-23,3
2081,1073,694,2024-03-11,5
2082,42,694,2024-03-29,4
2083,125,695,2024-03-25,5
2084,122,695,2024-01-15,5
2085,196,695,2024-03-05,3
2086,4,696,2024-03-16,3
2087,26,696,2024-03-11,4
2088,670,696,2024-01-15,4
2089,628,697,2024-01-21,3
2090,1639,697,2024-01-19,4
2091,1154,697,2024-02-29,3
2092,1760,698,2024-03-29,3
2093,1958,698,2024-02-02,3
2094,387,698,2024-02-18,4
2095,1021,699,2024-02-04,5
2096,1097,699,2024-02-13,4
2097,1999,699,2024-03-30,5
2098,199,700,2024-01-11,4
2099,1229,700,2024-03-12,5
2100,1176,700,2024-03-18,5
2101,1826,701,2024-03-14,4
2102,1447,701,2024-03-06,4
2103,1040,701,2024-02-15,5
2104,1668,702,2024-01-09,3
2105,63,702,2024-01-03,5
2106,80,702,2024-03-25,5
2107,1820,703,2024-01-26,3
2108,1654,703,2024-03-12,5
2109,1915,703,2024-02-17,3
2110,221,704,2024-03-06,3
2111,1399,704,2024-03-10,4
2112,1209,704,2024-01-28,5
2113,343,705,2024-01-26,5
2114,1020,705,2024-01-25,3
2115,1236,705,2024-01-12,5
2116,1256,706,2024-01-05,3
2117,1921,706,2024-02-17,5
2118,1902,706,2024-02-06,5
2119,1704,707,2024-03-19,3
2120,1606,707,2024-02-13,3
2121,1934,707,2024-01-15,5
2122,1370,708,2024-02-12,5
2123,135,708,2024-02-17,3
2124,505,708,2024-03-27,4
2125,290,709,2024-03-10,4
2126,1967,709,2024-02-15,5
2127,386,709,2024-02-12,5
2128,86,710,2024-01-21,5
2129,121,710,2024-01-23,3
2130,1661,710,2024-03-20,5
2131,203,711,2024-02-16,5
2132,187,711,2024-01-15,5
2133,1868,711,2024-01-25,4
2134,1154,712,2024-02-05,5
2135,1439,712,2024-03-15,5
2136,1069,712,2024-02-20,3
2137,1551,713,2024-01-15,4
2138,1318,713,2024-03-08,3
2139,579,713,2024-01-21,5
2140,278,714,2024-01-13,5
2141,1564,714,2024-03-26,5
2142,600,714,2024-01-19,5
2143,828,715,2024-02-03,5
2144,773,715,2024-03-18,3
2145,1005,715,2024-03-08,5
2146,1007,716,2024-02-21,5
2147,659,716,2024-01-27,4
2148,992,716,2024-01-29,4
2149,797,717,2024-01-28,5
2150,1020,717,2024-02-04,5
2151,1579,717,2024-01-08,5
2152,1081,718,2024-01-16,5
2153,386,718,2024-02-05,5
2154,629,718,2024-01-30,5
2155,1532,719,2024-01-18,3
2156,1112,719,2024-01-02,3
2157,1313,719,2024-02-18,3
2158,1514,720,2024-03-17,4
2159,1095,720,2024-01-04,5
2160,97,720,2024-03-30,4
2161,789,721,2024-03-29,4
2162,721,721,2024-03-15,4
2163,108,721,2024-01-07,3
2164,1513,722,2024-03-14,5
2165,1074,722,2024-02-08,5
2166,1042,722,2024-01-13,4
2167,1395,723,2024-01-31,3
2168,1866,723,2024-03-11,4
2169,203,723,2024-03-03,4
2170,1946,724,2024-02-25,5
2171,1828,724,2024-02-11,3
2172,1460,724,2024-03-01,5
2173,150,725,2024-02-11,4
2174,1015,725,2024-02-25,5
2175,1170,725,2024-02-05,4
2176,32,726,2024-03-24,3
2177,1889,726,2024-03-08,5
2178,422,726,2024-01-07,5
2179,1893,727,2024-02-23,5
2180,10,727,2024-01-01,5
2181,1351,727,2024-02-13,5
2182,363,728,2024-02-14,3
2183,1693,728,2024-02-16,3
2184,762,728,2024-01-13,5
2185,92,729,2024-01-22,4
2186,291,729,2024-01-21,4
2187,505,729,2024-03-26,5
2188,1370,730,2024-01-09,5
2189,1807,730,2024-01-26,3
2190,1394,730,2024-01-09,3
2191,1455,731,2024-01-15,5
2192,420,731,2024-01-10,5
2193,839,731,2024-03-28,4
2194,852,732,2024-02-11,3
2195,773,732,2024-03-12,5
2196,1726,732,2024-01-24,3
2197,1673,733,2024-03-20,5
2198,520,733,2024-02-18,5
2199,22,733,2024-01-26,5
2200,86,734,2024-03-31,5
2201,264,734,2024-02-06,4
2202,145,734,2024-03-08,5
2203,237,735,2024-02-19,4
2204,1848,735,2024-01-24,4
2205,137,735,2024-01-19,5
2206,1100,736,2024-02-29,3
2207,343,736,2024-02-08,3
2208,1957,736,2024-03-14,5
2209,584,737,2024-03-29,5
2210,587,737,2024-01-18,5
2211,1753,737,2024-01-19,3
2212,536,738,2024-02-05,3
2213,1559,738,2024-03-14,5
2214,809,738,2024-02-24,3
2215,1947,739,2024-03-09,4
2216,1137,739,2024-02-16,3
2217,412,739,2024-02-18,3
2218,1062,740,2024-02-02,5
2219,961,740,2024-01-21,4
2220,224,740,2024-03-21,5
2221,469,741,2024-01-22,3
2222,1707,741,2024-02-17,4
2223,378,741,2024-02-06,5
2224,1562,742,2024-01-15,3
2225,496,742,2024-02-04,4
2226,1261,742,2024-03-11,5
2227,898,743,2024-02-01,4
2228,906,743,2024-01-11,3
2229,1576,743,2024-01-10,5
2230,1358,744,2024-03-13,3
2231,1571,744,2024-03-18,4
2232,1574,744,2024-03-17,3
2233,1485,745,2024-02-26,4
2234,90,745,2024-01-25,5
2235,30,745,2024-01-02,3
2236,700,746,2024-03-04,5
2237,1888,746,2024-02-04,5
2238,718,746,2024-01-07,5
2239,411,747,2024-03-25,5
2240,802,747,2024-01-18,3
2241,314,747,2024-03-07,3
2242,1036,748,2024-02-11,5
2243,462,748,2024-02-08,5
2244,1285,748,2024-02-10,4
2245,688,749,2024-03-15,5
2246,52,749,2024-01-24,4
2247,143,749,2024-02-29,4
2248,1233,750,2024-02-15,5
2249,590,750,2024-01-19,3
2250,330,750,2024-03-08,4
2251,1121,751,2024-03-30,3
2252,117,751,2024-02-11,5
2253,1403,751,2024-02-01,5
2254,840,752,2024-02-08,5
2255,1095,752,2024-02-05,5
2256,1267,752,2024-02-05,4
2257,1483,753,2024-01-03,4
2258,759,753,2024-03-13,3
2259,294,753,2024-01-08,3
2260,1402,754,2024-03-10,4
2261,13,754,2024-02-10,5
2262,8,754,2024-03-08,3
2263,120,755,2024-01-13,4
2264,1575,755,2024-02-18,3
2265,246,755,2024-02-29,4
2266,1561,756,2024-01-02,5
2267,1155,756,2024-02-29,4
2268,152,756,2024-01-05,3
2269,1329,757,2024-02-13,4
2270,1920,757,2024-01-27,3
2271,1321,757,2024-02-01,3
2272,579,758,2024-01-21,3
2273,793,758,2024-01-08,5
2274,1865,758,2024-03-12,5
2275,1399,759,2024-02-19,4
2276,1255,759,2024-03-07,4
2277,707,759,2024-02-13,3
2278,982,760,2024-02-27,5
2279,931,760,2024-01-03,4
2280,1802,760,2024-03-26,4
2281,459,761,2024-03-10,5
2282,588,761,2024-01-02,3
2283,1973,761,2024-03-27,4
2284,527,762,2024-02-13,3
2285,754,762,2024-01-02,5
2286,885,762,2024-03-21,5
2287,295,763,2024-02-04,4
2288,942,763,2024-03-27,4
2289,1456,763,2024-01-30,5
2290,1745,764,2024-01-08,3
2291,824,764,2024-01-22,3
2292,1721,764,2024-02-13,5
2293,427,765,2024-02-27,4
2294,863,765,2024-02-05,5
2295,944,765,2024-03-09,4
2296,910,766,2024-03-17,3
2297,950,766,2024-01-31,4
2298,692,766,2024-02-16,3
2299,1363,767,2024-02-24,5
2300,273,767,2024-03-20,4
2301,422,767,2024-03-02,3
2302,445,768,2024-01-30,4
2303,1165,768,2024-02-24,3
2304,1942,768,2024-01-16,3
2305,745,769,2024-01-12,5
2306,1123,769,2024-01-17,5
2307,768,769,2024-01-16,4
2308,438,770,2024-01-12,3
2309,290,770,2024-01-08,5
2310,223,770,2024-03-24,4
2311,1336,771,2024-01-03,5
2312,616,771,2024-01-16,4
2313,845,771,2024-01-30,5
2314,409,772,2024-01-23,5
2315,692,772,2024-01-05,3
2316,1823,772,2024-03-24,3
2317,1351,773,2024-03-05,5
2318,1920,773,2024-01-30,3
2319,885,773,2024-01-21,5
2320,1932,774,2024-03-24,4
2321,49,774,2024-03-10,5
2322,791,774,2024-01-22,5
2323,1367,775,2024-03-22,4
2324,560,775,2024-03-12,4
2325,1576,775,2024-02-01,3
2326,1314,776,2024-02-02,4
2327,1178,776,2024-01-16,3
2328,309,776,2024-03-16,5
2329,649,777,2024-02-07,4
2330,504,777,2024-01-14,5
2331,1562,777,2024-02-05,3
2332,648,778,2024-01-23,4
2333,1911,778,2024-03-06,3
2334,1087,778,2024-03-25,3
2335,1385,779,2024-01-02,4
2336,1612,779,2024-03-31,4
2337,176,779,2024-03-13,3
2338,18,780,2024-03-05,4
2339,679,780,2024-03-15,3
2340,642,780,2024-03-07,5
2341,416,781,2024-02-21,5
2342,1962,781,2024-03-02,4
2343,630,781,2024-01-23,4
2344,744,782,2024-01-26,5
2345,1863,782,2024-03-08,3
2346,1195,782,2024-03-22,3
2347,973,783,2024-02-24,3
2348,1441,783,2024-01-06,4
2349,594,783,2024-02-04,3
2350,208,784,2024-01-22,4
2351,328,784,2024-02-12,4
2352,335,784,2024-01-15,4
2353,243,785,2024-03-26,5
2354,1865,785,2024-02-29,3
2355,840,785,2024-01-12,4
2356,1151,786,2024-02-18,3
2357,1288,786,2024-02-11,5
2358,1434,786,2024-02-07,3
2359,1414,787,2024-03-22,5
2360,2000,787,2024-02-14,4
2361,1360,787,2024-02-04,4
2362,1863,788,2024-01-30,5
2363,199,788,2024-03-28,4
2364,278,788,2024-01-30,3
2365,969,789,2024-03-18,3
2366,977,789,2024-01-06,5
2367,1572,789,2024-03-07,3
2368,1201,790,2024-03-20,4
2369,1907,790,2024-01-07,4
2370,1198,790,2024-02-21,4
2371,373,791,2024-01-14,3
2372,1831,791,2024-03-13,4
2373,1988,791,2024-01-15,3
2374,1939,792,2024-01-21,5
2375,705,792,2024-02-04,4
2376,175,792,2024-03-06,5
2377,142,793,2024-03-31,3
2378,277,793,2024-01-02,3
2379,615,793,2024-02-04,5
2380,1878,794,2024-03-22,4
2381,228,794,2024-03-18,4
2382,1970,794,2024-01-20,4
2383,599,795,2024-03-22,5
2384,727,795,2024-01-10,3
2385,1638,795,2024-01-25,5
2386,33,796,2024-03-06,3
2387,1825,796,2024-01-25,4
2388,856,796,2024-02-23,4
2389,748,797,2024-02-02,3
2390,394,797,2024-02-05,4
2391,574,797,2024-01-14,5
2392,1852,798,2024-03-05,3
2393,1003,798,2024-03-20,4
2394,1856,798,2024-02-23,4
2395,107,799,2024-02-21,4
2396,1435,799,2024-01-03,4
2397,539,799,2024-02-10,3
2398,887,800,2024-01-06,3
2399,83,800,2024-01-25,4
2400,1536,800,2024-01-13,5
2401,1351,801,2024-01-08,5
2402,682,801,2024-01-21,5
2403,65,801,2024-03-08,5
2404,1786,802,2024-01-25,3
2405,22,802,2024-03-19,3
2406,40,802,2024-03-08,5
2407,780,803,2024-02-14,3
2408,1853,803,2024-02-29,5
2409,779,803,2024-01-12,4
2410,74,804,2024-02-01,4
2411,1428,804,2024-01-13,5
2412,688,804,2024-01-31,3
2413,1645,805,2024-03-18,5
2414,1749,805,2024-01-20,3
2415,834,805,2024-01-18,4
2416,272,806,2024-02-29,3
2417,1473,806,2024-03-03,5
2418,1132,806,2024-01-06,4
2419,1002,807,2024-02-01,4
2420,547,807,2024-02-12,3
2421,1871,807,2024-01-02,4
2422,1882,808,2024-02-29,4
2423,1650,808,2024-01-23,3
2424,1765,808,2024-03-23,4
2425,1835,809,2024-01-31,5
2426,48,809,2024-01-05,3
2427,1652,809,2024-03-23,3
2428,498,810,2024-02-03,3
2429,363,810,2024-01-10,3
2430,134,810,2024-03-29,5
2431,1172,811,2024-01-02,3
2432,1596,811,2024-01-11,5
2433,1769,811,2024-02-19,3
2434,20,812,2024-01-31,3
2435,1509,812,2024-02-25,4
2436,1783,812,2024-03-19,4
2437,145,813,2024-03-13,5
2438,1194,813,2024-03-27,4
2439,1293,813,2024-03-23,3
2440,1610,814,2024-01-09,5
2441,1255,814,2024-01-21,4
2442,116,814,2024-03-13,3
2443,409,815,2024-01-28,4
2444,381,815,2024-03-02,4
2445,1471,815,2024-01-07,4
2446,8,816,2024-03-20,4
2447,1622,816,2024-01-16,3
2448,431,816,2024-01-04,4
2449,1469,817,2024-01-04,5
2450,793,817,2024-02-09,5
2451,1281,817,2024-01-17,4
2452,395,818,2024-02-21,5
2453,1675,818,2024-02-21,4
2454,1451,818,2024-02-05,3
2455,1240,819,2024-02-07,3
2456,961,819,2024-02-19,5
2457,1499,819,2024-03-03,5
2458,1772,820,2024-03-03,4
2459,907,820,2024-03-02,4
2460,1040,820,2024-01-07,4
2461,163,821,2024-01-27,3
2462,1996,821,2024-03-26,4
2463,540,821,2024-01-14,3
2464,1799,822,2024-03-11,5
2465,1179,822,2024-03-26,3
2466,1434,822,2024-01-05,5
2467,1440,823,2024-02-24,3
2468,386,823,2024-01-02,3
2469,1738,823,2024-03-02,4
2470,1549,824,2024-03-31,5
2471,333,824,2024-01-21,3
2472,1302,824,2024-03-19,3
2473,608,825,2024-01-21,5
2474,845,825,2024-01-10,3
2475,1312,825,2024-03-27,5
2476,447,826,2024-02-27,5
2477,514,826,2024-02-08,5
2478,1507,826,2024-01-05,3
2479,1087,827,2024-03-05,3
2480,1342,827,2024-01-13,4
2481,577,827,2024-03-25,5
2482,133,828,2024-03-30,3
2483,129,828,2024-03-25,3
2484,705,828,2024-02-22,5
2485,1270,829,2024-03-22,5
2486,164,829,2024-02-14,5
2487,25,829,2024-02-01,4
2488,653,830,2024-02-05,4
2489,1580,830,2024-03-21,4
2490,1430,830,2024-02-29,5
2491,1389,831,2024-01-11,3
2492,1166,831,2024-03-03,5
2493,1490,831,2024-01-21,3
2494,924,832,2024-02-21,4
2495,1521,832,2024-02-24,4
2496,759,832,2024-01-26,4
2497,615,833,2024-03-08,3
2498,642,833,2024-02-03,3
2499,1526,833,2024-02-21,5
2500,468,834,2024-03-22,5
2501,350,834,2024-02-21,5
2502,1415,834,2024-01-29,4
2503,840,835,2024-02-07,5
2504,1803,835,2024-02-11,4
2505,665,835,2024-01-21,3
2506,950,836,2024-02-11,4
2507,927,836,2024-01-13,4
2508,291,836,2024-03-04,4
2509,860,837,2024-01-17,3
2510,1789,837,2024-01-09,3
2511,1615,837,2024-02-10,5
2512,782,838,2024-01-01,5
2513,819,838,2024-01-02,5
2514,29,838,2024-02-29,3
2515,1621,839,2024-02-17,3
2516,310,839,2024-01-29,3
2517,1938,839,2024-01-10,3
2518,445,840,2024-02-27,3
2519,34,840,2024-02-29,4
2520,968,840,2024-01-21,5
2521,555,841,2024-01-28,4
2522,406,841,2024-03-15,5
2523,1019,841,2024-02-03,4
2524,325,842,2024-01-08,3
2525,1700,842,2024-02-28,5
2526,569,842,2024-03-26,4
2527,390,843,2024-03-12,5
2528,1243,843,2024-02-18,3
2529,887,843,2024-03-19,3
2530,1941,844,2024-01-17,5
2531,999,844,2024-02-29,5
2532,724,844,2024-03-27,3
2533,138,845,2024-03-28,3
2534,1446,845,2024-02-14,3
2535,1245,845,2024-03-23,4
2536,290,846,2024-03-09,5
2537,1063,846,2024-02-01,3
2538,1646,846,2024-02-13,5
2539,853,847,2024-03-05,4
2540,27,847,2024-03-27,4
2541,1294,847,2024-01-08,3
2542,694,848,2024-03-17,5
2543,1401,848,2024-03-12,4
2544,879,848,2024-03-27,5
2545,250,849,2024-02-12,5
2546,266,849,2024-01-01,3
2547,578,849,2024-02-20,4
2548,1485,850,2024-01-24,4
2549,1653,850,2024-01-24,4
2550,757,850,2024-01-17,5
2551,1988,851,2024-01-05,4
2552,130,851,2024-01-20,4
2553,916,851,2024-01-21,5
2554,855,852,2024-02-27,4
2555,429,852,2024-01-31,4
2556,1410,852,2024-01-11,5
2557,1864,853,2024-02-21,4
2558,1299,853,2024-01-15,3
2559,1612,853,2024-03-23,5
2560,1137,854,2024-01-07,4
2561,1183,854,2024-01-28,3
2562,1431,854,2024-02-20,5
2563,1848,855,2024-02-27,4
2564,1978,855,2024-01-05,5
2565,1601,855,2024-01-05,3
2566,1989,856,2024-01-08,5
2567,1451,856,2024-03-04,4
2568,1249,856,2024-01-10,3
2569,1666,857,2024-02-07,5
2570,1001,857,2024-03-21,4
2571,963,857,2024-01-08,4
2572,642,858,2024-01-25,3
2573,1804,858,2024-03-13,3
2574,787,858,2024-03-06,5
2575,1278,859,2024-03-19,4
2576,167,859,2024-02-19,3
2577,1006,859,2024-03-07,4
2578,1235,860,2024-02-18,5
2579,138,860,2024-02-05,3
2580,798,860,2024-03-08,5
2581,1621,861,2024-03-18,5
2582,1458,861,2024-02-10,3
2583,746,861,2024-03-29,5
2584,971,862,2024-03-02,4
2585,458,862,2024-01-10,3
2586,671,862,2024-01-21,4
2587,1690,863,2024-02-05,5
2588,989,863,2024-01-12,3
2589,300,863,2024-03-31,4
2590,1960,864,2024-01-02,4
2591,993,864,2024-01-13,4
2592,1239,864,2024-02-22,4
2593,410,865,2024-02-01,4
2594,1962,865,2024-01-16,5
2595,1240,865,2024-02-01,5
2596,606,866,2024-02-01,5
2597,1507,866,2024-01-11,5
2598,1073,866,2024-01-10,5
