"","ReviewID","DestinationID_x","UserID","Rating","ReviewText","Name_x","State","Type","Popularity","BestTimeToVisit","HistoryID","DestinationID_y","VisitDate","ExperienceRating","Name_y","Email","Preferences","Gender","NumberOfAdults","NumberOfChildren"
"8546","2818","940","16","5","Thrilling adventure activities and excitement! Visiting Apharwat Peak was amazing.","Apharwat Peak","Jammu & Kashmir","Adventure","8.2259","Apr-Jun","5211","1737","20/3/2024","3","Manoj16","manoj16@gmail.com","Beach","Male","1","0"
"8547","2819","940","1021","2","Thrilling adventure activities and excitement! Visiting Apharwat Peak was amazing.","Apharwat Peak","Jammu & Kashmir","Adventure","8.2259","Apr-Jun","2095","699","4/2/2024","5","Manoj1021","manoj1021@gmail.com","Historical","Male","2","0"
"8548","2819","940","1021","2","Thrilling adventure activities and excitement! Visiting Apharwat Peak was amazing.","Apharwat Peak","Jammu & Kashmir","Adventure","8.2259","Apr-Jun","3597","1199","5/2/2024","3","Manoj1021","manoj1021@gmail.com","Historical","Male","2","0"
"8549","2819","940","1021","2","Thrilling adventure activities and excitement! Visiting Apharwat Peak was amazing.","Apharwat Peak","Jammu & Kashmir","Adventure","8.2259","Apr-Jun","3969","1323","19/1/2024","4","Manoj1021","manoj1021@gmail.com","Historical","Male","2","0"
"8550","2820","940","1459","5","Thrilling adventure activities and excitement! Visiting Apharwat Peak was amazing.","Apharwat Peak","Jammu & Kashmir","Adventure","8.2259","Apr-Jun","1193","398","25/2/2024","3","Divya1459","divya1459@gmail.com","Historical","Female","2","1"
"8551","2821","941","552","4","Incredible natural beauty with scenic landscapes! Visiting Wular Lake was amazing.","Wular Lake","Jammu & Kashmir","Nature","7.3154","Jul-Sep","3178","1060","9/1/2024","3","Sneha552","sneha552@gmail.com","Beach","Female","2","0"
"8552","2821","941","552","4","Incredible natural beauty with scenic landscapes! Visiting Wular Lake was amazing.","Wular Lake","Jammu & Kashmir","Nature","7.3154","Jul-Sep","3628","1210","30/3/2024","5","Sneha552","sneha552@gmail.com","Beach","Female","2","0"
"8553","2821","941","552","4","Incredible natural beauty with scenic landscapes! Visiting Wular Lake was amazing.","Wular Lake","Jammu & Kashmir","Nature","7.3154","Jul-Sep","4530","1510","24/2/2024","5","Sneha552","sneha552@gmail.com","Beach","Female","2","0"
"8554","2822","941","1898","5","Incredible natural beauty with scenic landscapes! Visiting Wular Lake was amazing.","Wular Lake","Jammu & Kashmir","Nature","7.3154","Jul-Sep","3463","1155","22/2/2024","3","Vivek1898","vivek1898@gmail.com","Beach","Male","3","0"
"8555","2823","941","1181","3","Incredible natural beauty with scenic landscapes! Visiting Wular Lake was amazing.","Wular Lake","Jammu & Kashmir","Nature","7.3154","Jul-Sep","3671","1224","24/1/2024","3","Komal1181","komal1181@gmail.com","Beach","Female","3","0"
"8556","2823","941","1181","3","Incredible natural beauty with scenic landscapes! Visiting Wular Lake was amazing.","Wular Lake","Jammu & Kashmir","Nature","7.3154","Jul-Sep","4683","1561","4/3/2024","5","Komal1181","komal1181@gmail.com","Beach","Female","3","0"
"8557","2823","941","1181","3","Incredible natural beauty with scenic landscapes! Visiting Wular Lake was amazing.","Wular Lake","Jammu & Kashmir","Nature","7.3154","Jul-Sep","4773","1591","14/2/2024","4","Komal1181","komal1181@gmail.com","Beach","Female","3","0"
"8558","2823","941","1181","3","Incredible natural beauty with scenic landscapes! Visiting Wular Lake was amazing.","Wular Lake","Jammu & Kashmir","Nature","7.3154","Jul-Sep","4818","1606","23/2/2024","4","Komal1181","komal1181@gmail.com","Beach","Female","3","0"
"8559","2824","942","69","1","Incredible natural beauty with scenic landscapes! Visiting Manasbal Lake was amazing.","Manasbal Lake","Jammu & Kashmir","Nature","8.1587","Jul-Sep","992","331","19/2/2024","3","Komal69","komal69@gmail.com","Nature","Female","1","0"
"8560","2824","942","69","1","Incredible natural beauty with scenic landscapes! Visiting Manasbal Lake was amazing.","Manasbal Lake","Jammu & Kashmir","Nature","8.1587","Jul-Sep","5766","1922","15/3/2024","5","Komal69","komal69@gmail.com","Nature","Female","1","0"
"8561","2825","942","1164","4","Incredible natural beauty with scenic landscapes! Visiting Manasbal Lake was amazing.","Manasbal Lake","Jammu & Kashmir","Nature","8.1587","Jul-Sep","337","113","6/2/2024","3","Aarti1164","aarti1164@gmail.com","Nature","Female","1","0"
"8562","2825","942","1164","4","Incredible natural beauty with scenic landscapes! Visiting Manasbal Lake was amazing.","Manasbal Lake","Jammu & Kashmir","Nature","8.1587","Jul-Sep","419","140","16/1/2024","4","Aarti1164","aarti1164@gmail.com","Nature","Female","1","0"
"8563","2825","942","1164","4","Incredible natural beauty with scenic landscapes! Visiting Manasbal Lake was amazing.","Manasbal Lake","Jammu & Kashmir","Nature","8.1587","Jul-Sep","1413","471","26/1/2024","3","Aarti1164","aarti1164@gmail.com","Nature","Female","1","0"
"8564","2825","942","1164","4","Incredible natural beauty with scenic landscapes! Visiting Manasbal Lake was amazing.","Manasbal Lake","Jammu & Kashmir","Nature","8.1587","Jul-Sep","3295","1099","8/1/2024","4","Aarti1164","aarti1164@gmail.com","Nature","Female","1","0"
"8565","2825","942","1164","4","Incredible natural beauty with scenic landscapes! Visiting Manasbal Lake was amazing.","Manasbal Lake","Jammu & Kashmir","Nature","8.1587","Jul-Sep","5385","1795","16/3/2024","5","Aarti1164","aarti1164@gmail.com","Nature","Female","1","0"
"8566","2825","942","1164","4","Incredible natural beauty with scenic landscapes! Visiting Manasbal Lake was amazing.","Manasbal Lake","Jammu & Kashmir","Nature","8.1587","Jul-Sep","5410","1804","23/2/2024","4","Aarti1164","aarti1164@gmail.com","Nature","Female","1","0"
"8567","2826","942","1444","3","Incredible natural beauty with scenic landscapes! Visiting Manasbal Lake was amazing.","Manasbal Lake","Jammu & Kashmir","Nature","8.1587","Jul-Sep","754","252","3/1/2024","3","Rahul1444","rahul1444@gmail.com","City","Male","2","0"
"8568","2826","942","1444","3","Incredible natural beauty with scenic landscapes! Visiting Manasbal Lake was amazing.","Manasbal Lake","Jammu & Kashmir","Nature","8.1587","Jul-Sep","5673","1891","5/2/2024","5","Rahul1444","rahul1444@gmail.com","City","Male","2","0"
"8569","2827","943","232","5","Incredible natural beauty with scenic landscapes! Visiting Sonamarg Glaciers was amazing.","Sonamarg Glaciers","Jammu & Kashmir","Nature","8.4514","Jul-Sep","1880","627","1/3/2024","5","Sunita232","sunita232@gmail.com","Historical","Female","1","0"
"8570","2828","943","987","1","Incredible natural beauty with scenic landscapes! Visiting Sonamarg Glaciers was amazing.","Sonamarg Glaciers","Jammu & Kashmir","Nature","8.4514","Jul-Sep","4235","1412","16/3/2024","3","Rekha987","rekha987@gmail.com","Adventure","Female","2","0"
"8571","2828","943","987","1","Incredible natural beauty with scenic landscapes! Visiting Sonamarg Glaciers was amazing.","Sonamarg Glaciers","Jammu & Kashmir","Nature","8.4514","Jul-Sep","4846","1616","7/2/2024","3","Rekha987","rekha987@gmail.com","Adventure","Female","2","0"
"8572","2829","943","291","5","Incredible natural beauty with scenic landscapes! Visiting Sonamarg Glaciers was amazing.","Sonamarg Glaciers","Jammu & Kashmir","Nature","8.4514","Jul-Sep","88","30","9/2/2024","5","Ankit291","ankit291@gmail.com","City","Male","1","1"
"8573","2829","943","291","5","Incredible natural beauty with scenic landscapes! Visiting Sonamarg Glaciers was amazing.","Sonamarg Glaciers","Jammu & Kashmir","Nature","8.4514","Jul-Sep","1401","467","21/1/2024","4","Ankit291","ankit291@gmail.com","City","Male","1","1"
"8574","2829","943","291","5","Incredible natural beauty with scenic landscapes! Visiting Sonamarg Glaciers was amazing.","Sonamarg Glaciers","Jammu & Kashmir","Nature","8.4514","Jul-Sep","2186","729","21/1/2024","4","Ankit291","ankit291@gmail.com","City","Male","1","1"
"8575","2829","943","291","5","Incredible natural beauty with scenic landscapes! Visiting Sonamarg Glaciers was amazing.","Sonamarg Glaciers","Jammu & Kashmir","Nature","8.4514","Jul-Sep","2508","836","4/3/2024","4","Ankit291","ankit291@gmail.com","City","Male","1","1"
"8576","2830","944","1760","3","Thrilling adventure activities and excitement! Visiting Thajiwas Glacier was amazing.","Thajiwas Glacier","Jammu & Kashmir","Adventure","8.9883","Apr-Jun","252","84","1/1/2024","5","Harish1760","harish1760@gmail.com","Beach","Male","3","0"
"8577","2830","944","1760","3","Thrilling adventure activities and excitement! Visiting Thajiwas Glacier was amazing.","Thajiwas Glacier","Jammu & Kashmir","Adventure","8.9883","Apr-Jun","820","274","1/3/2024","5","Harish1760","harish1760@gmail.com","Beach","Male","3","0"
"8578","2830","944","1760","3","Thrilling adventure activities and excitement! Visiting Thajiwas Glacier was amazing.","Thajiwas Glacier","Jammu & Kashmir","Adventure","8.9883","Apr-Jun","2092","698","29/3/2024","3","Harish1760","harish1760@gmail.com","Beach","Male","3","0"
"8579","2831","944","953","5","Thrilling adventure activities and excitement! Visiting Thajiwas Glacier was amazing.","Thajiwas Glacier","Jammu & Kashmir","Adventure","8.9883","Apr-Jun","1177","393","25/3/2024","4","Ajay953","ajay953@gmail.com","Nature","Male","2","0"
"8580","2831","944","953","5","Thrilling adventure activities and excitement! Visiting Thajiwas Glacier was amazing.","Thajiwas Glacier","Jammu & Kashmir","Adventure","8.9883","Apr-Jun","2023","675","5/1/2024","4","Ajay953","ajay953@gmail.com","Nature","Male","2","0"
"8581","2831","944","953","5","Thrilling adventure activities and excitement! Visiting Thajiwas Glacier was amazing.","Thajiwas Glacier","Jammu & Kashmir","Adventure","8.9883","Apr-Jun","2607","869","18/3/2024","3","Ajay953","ajay953@gmail.com","Nature","Male","2","0"
"8582","2831","944","953","5","Thrilling adventure activities and excitement! Visiting Thajiwas Glacier was amazing.","Thajiwas Glacier","Jammu & Kashmir","Adventure","8.9883","Apr-Jun","3249","1083","2/3/2024","4","Ajay953","ajay953@gmail.com","Nature","Male","2","0"
"8583","2831","944","953","5","Thrilling adventure activities and excitement! Visiting Thajiwas Glacier was amazing.","Thajiwas Glacier","Jammu & Kashmir","Adventure","8.9883","Apr-Jun","3533","1178","22/3/2024","5","Ajay953","ajay953@gmail.com","Nature","Male","2","0"
"8584","2831","944","953","5","Thrilling adventure activities and excitement! Visiting Thajiwas Glacier was amazing.","Thajiwas Glacier","Jammu & Kashmir","Adventure","8.9883","Apr-Jun","3856","1286","17/3/2024","5","Ajay953","ajay953@gmail.com","Nature","Male","2","0"
"8585","2832","944","161","5","Thrilling adventure activities and excitement! Visiting Thajiwas Glacier was amazing.","Thajiwas Glacier","Jammu & Kashmir","Adventure","8.9883","Apr-Jun","449","150","26/1/2024","5","Sanjay161","sanjay161@gmail.com","City","Male","2","1"
"8586","2832","944","161","5","Thrilling adventure activities and excitement! Visiting Thajiwas Glacier was amazing.","Thajiwas Glacier","Jammu & Kashmir","Adventure","8.9883","Apr-Jun","963","321","17/3/2024","4","Sanjay161","sanjay161@gmail.com","City","Male","2","1"
"8587","2832","944","161","5","Thrilling adventure activities and excitement! Visiting Thajiwas Glacier was amazing.","Thajiwas Glacier","Jammu & Kashmir","Adventure","8.9883","Apr-Jun","4315","1439","30/3/2024","5","Sanjay161","sanjay161@gmail.com","City","Male","2","1"
"8588","2832","944","161","5","Thrilling adventure activities and excitement! Visiting Thajiwas Glacier was amazing.","Thajiwas Glacier","Jammu & Kashmir","Adventure","8.9883","Apr-Jun","5198","1733","14/3/2024","3","Sanjay161","sanjay161@gmail.com","City","Male","2","1"
"8589","2833","945","1823","5","Thrilling adventure activities and excitement! Visiting Zoji La Pass was amazing.","Zoji La Pass","Jammu & Kashmir","Adventure","7.1118","Apr-Jun","2316","772","24/3/2024","3","Rashmi1823","rashmi1823@gmail.com","Beach","Female","1","0"
"8590","2833","945","1823","5","Thrilling adventure activities and excitement! Visiting Zoji La Pass was amazing.","Zoji La Pass","Jammu & Kashmir","Adventure","7.1118","Apr-Jun","2801","934","4/2/2024","4","Rashmi1823","rashmi1823@gmail.com","Beach","Female","1","0"
"8591","2833","945","1823","5","Thrilling adventure activities and excitement! Visiting Zoji La Pass was amazing.","Zoji La Pass","Jammu & Kashmir","Adventure","7.1118","Apr-Jun","3786","1262","5/2/2024","4","Rashmi1823","rashmi1823@gmail.com","Beach","Female","1","0"
"8592","2834","945","182","2","Thrilling adventure activities and excitement! Visiting Zoji La Pass was amazing.","Zoji La Pass","Jammu & Kashmir","Adventure","7.1118","Apr-Jun","205","69","25/2/2024","3","Arjun182","arjun182@gmail.com","City","Male","2","1"
"8593","2834","945","182","2","Thrilling adventure activities and excitement! Visiting Zoji La Pass was amazing.","Zoji La Pass","Jammu & Kashmir","Adventure","7.1118","Apr-Jun","2779","927","17/3/2024","3","Arjun182","arjun182@gmail.com","City","Male","2","1"
"8594","2834","945","182","2","Thrilling adventure activities and excitement! Visiting Zoji La Pass was amazing.","Zoji La Pass","Jammu & Kashmir","Adventure","7.1118","Apr-Jun","3931","1311","21/1/2024","4","Arjun182","arjun182@gmail.com","City","Male","2","1"
"8595","2834","945","182","2","Thrilling adventure activities and excitement! Visiting Zoji La Pass was amazing.","Zoji La Pass","Jammu & Kashmir","Adventure","7.1118","Apr-Jun","4123","1375","16/2/2024","4","Arjun182","arjun182@gmail.com","City","Male","2","1"
"8596","2834","945","182","2","Thrilling adventure activities and excitement! Visiting Zoji La Pass was amazing.","Zoji La Pass","Jammu & Kashmir","Adventure","7.1118","Apr-Jun","5818","1940","24/1/2024","5","Arjun182","arjun182@gmail.com","City","Male","2","1"
"8597","2834","945","182","2","Thrilling adventure activities and excitement! Visiting Zoji La Pass was amazing.","Zoji La Pass","Jammu & Kashmir","Adventure","7.1118","Apr-Jun","5902","1968","10/3/2024","3","Arjun182","arjun182@gmail.com","City","Male","2","1"
"8598","2834","945","182","2","Thrilling adventure activities and excitement! Visiting Zoji La Pass was amazing.","Zoji La Pass","Jammu & Kashmir","Adventure","7.1118","Apr-Jun","5991","1997","19/1/2024","3","Arjun182","arjun182@gmail.com","City","Male","2","1"
"8599","2835","945","968","1","Thrilling adventure activities and excitement! Visiting Zoji La Pass was amazing.","Zoji La Pass","Jammu & Kashmir","Adventure","7.1118","Apr-Jun","99","33","15/1/2024","4","Rekha968","rekha968@gmail.com","Adventure","Female","2","1"
"8600","2835","945","968","1","Thrilling adventure activities and excitement! Visiting Zoji La Pass was amazing.","Zoji La Pass","Jammu & Kashmir","Adventure","7.1118","Apr-Jun","2520","840","21/1/2024","5","Rekha968","rekha968@gmail.com","Adventure","Female","2","1"
"8601","2836","946","1401","5","Incredible natural beauty with scenic landscapes! Visiting Kishansar Lake was amazing.","Kishansar Lake","Jammu & Kashmir","Nature","6.5234","Jul-Sep","2543","848","12/3/2024","4","Aditya1401","aditya1401@gmail.com","City","Male","3","0"
"8602","2836","946","1401","5","Incredible natural beauty with scenic landscapes! Visiting Kishansar Lake was amazing.","Kishansar Lake","Jammu & Kashmir","Nature","6.5234","Jul-Sep","2818","940","30/1/2024","4","Aditya1401","aditya1401@gmail.com","City","Male","3","0"
"8603","2836","946","1401","5","Incredible natural beauty with scenic landscapes! Visiting Kishansar Lake was amazing.","Kishansar Lake","Jammu & Kashmir","Nature","6.5234","Jul-Sep","3678","1226","28/2/2024","4","Aditya1401","aditya1401@gmail.com","City","Male","3","0"
"8604","2836","946","1401","5","Incredible natural beauty with scenic landscapes! Visiting Kishansar Lake was amazing.","Kishansar Lake","Jammu & Kashmir","Nature","6.5234","Jul-Sep","4743","1581","23/2/2024","5","Aditya1401","aditya1401@gmail.com","City","Male","3","0"
"8605","2836","946","1401","5","Incredible natural beauty with scenic landscapes! Visiting Kishansar Lake was amazing.","Kishansar Lake","Jammu & Kashmir","Nature","6.5234","Jul-Sep","5941","1981","29/2/2024","4","Aditya1401","aditya1401@gmail.com","City","Male","3","0"
"8606","2837","946","1635","5","Incredible natural beauty with scenic landscapes! Visiting Kishansar Lake was amazing.","Kishansar Lake","Jammu & Kashmir","Nature","6.5234","Jul-Sep","578","193","5/1/2024","3","Rohit1635","rohit1635@gmail.com","Beach","Male","1","0"
"8607","2837","946","1635","5","Incredible natural beauty with scenic landscapes! Visiting Kishansar Lake was amazing.","Kishansar Lake","Jammu & Kashmir","Nature","6.5234","Jul-Sep","1613","538","27/1/2024","3","Rohit1635","rohit1635@gmail.com","Beach","Male","1","0"
"8608","2838","946","640","5","Incredible natural beauty with scenic landscapes! Visiting Kishansar Lake was amazing.","Kishansar Lake","Jammu & Kashmir","Nature","6.5234","Jul-Sep","5184","1728","30/1/2024","5","Anita640","anita640@gmail.com","Adventure","Female","2","0"
"8609","2839","947","109","3","Incredible natural beauty with scenic landscapes! Visiting Yusmarg was amazing.","Yusmarg","Jammu & Kashmir","Nature","6.9024","Jul-Sep","50","17","29/3/2024","5","Komal109","komal109@gmail.com","City","Female","4","2"
"8610","2839","947","109","3","Incredible natural beauty with scenic landscapes! Visiting Yusmarg was amazing.","Yusmarg","Jammu & Kashmir","Nature","6.9024","Jul-Sep","65","22","21/3/2024","4","Komal109","komal109@gmail.com","City","Female","4","2"
"8611","2839","947","109","3","Incredible natural beauty with scenic landscapes! Visiting Yusmarg was amazing.","Yusmarg","Jammu & Kashmir","Nature","6.9024","Jul-Sep","2052","684","9/3/2024","5","Komal109","komal109@gmail.com","City","Female","4","2"
"8612","2839","947","109","3","Incredible natural beauty with scenic landscapes! Visiting Yusmarg was amazing.","Yusmarg","Jammu & Kashmir","Nature","6.9024","Jul-Sep","3248","1083","15/2/2024","5","Komal109","komal109@gmail.com","City","Female","4","2"
"8613","2839","947","109","3","Incredible natural beauty with scenic landscapes! Visiting Yusmarg was amazing.","Yusmarg","Jammu & Kashmir","Nature","6.9024","Jul-Sep","3865","1289","12/3/2024","5","Komal109","komal109@gmail.com","City","Female","4","2"
"8614","2839","947","109","3","Incredible natural beauty with scenic landscapes! Visiting Yusmarg was amazing.","Yusmarg","Jammu & Kashmir","Nature","6.9024","Jul-Sep","3948","1316","2/2/2024","5","Komal109","komal109@gmail.com","City","Female","4","2"
"8615","2839","947","109","3","Incredible natural beauty with scenic landscapes! Visiting Yusmarg was amazing.","Yusmarg","Jammu & Kashmir","Nature","6.9024","Jul-Sep","5670","1890","25/1/2024","5","Komal109","komal109@gmail.com","City","Female","4","2"
"8616","2841","947","961","4","Incredible natural beauty with scenic landscapes! Visiting Yusmarg was amazing.","Yusmarg","Jammu & Kashmir","Nature","6.9024","Jul-Sep","2219","740","21/1/2024","4","Pankaj961","pankaj961@gmail.com","Nature","Male","3","0"
"8617","2841","947","961","4","Incredible natural beauty with scenic landscapes! Visiting Yusmarg was amazing.","Yusmarg","Jammu & Kashmir","Nature","6.9024","Jul-Sep","2456","819","19/2/2024","5","Pankaj961","pankaj961@gmail.com","Nature","Male","3","0"
"8618","2841","947","961","4","Incredible natural beauty with scenic landscapes! Visiting Yusmarg was amazing.","Yusmarg","Jammu & Kashmir","Nature","6.9024","Jul-Sep","3193","1065","16/2/2024","4","Pankaj961","pankaj961@gmail.com","Nature","Male","3","0"
"8619","2841","947","961","4","Incredible natural beauty with scenic landscapes! Visiting Yusmarg was amazing.","Yusmarg","Jammu & Kashmir","Nature","6.9024","Jul-Sep","3922","1308","21/2/2024","5","Pankaj961","pankaj961@gmail.com","Nature","Male","3","0"
"8620","2842","948","1050","4","Incredible natural beauty with scenic landscapes! Visiting Doodhpathri was amazing.","Doodhpathri","Jammu & Kashmir","Nature","9.1999","Jul-Sep","5381","1794","29/2/2024","4","Rohit1050","rohit1050@gmail.com","Historical","Male","2","0"
"8621","2843","948","1176","3","Incredible natural beauty with scenic landscapes! Visiting Doodhpathri was amazing.","Doodhpathri","Jammu & Kashmir","Nature","9.1999","Jul-Sep","1589","530","2/3/2024","4","Amit1176","amit1176@gmail.com","Historical","Male","2","0"
"8622","2843","948","1176","3","Incredible natural beauty with scenic landscapes! Visiting Doodhpathri was amazing.","Doodhpathri","Jammu & Kashmir","Nature","9.1999","Jul-Sep","1631","544","18/3/2024","4","Amit1176","amit1176@gmail.com","Historical","Male","2","0"
"8623","2843","948","1176","3","Incredible natural beauty with scenic landscapes! Visiting Doodhpathri was amazing.","Doodhpathri","Jammu & Kashmir","Nature","9.1999","Jul-Sep","2066","689","17/3/2024","5","Amit1176","amit1176@gmail.com","Historical","Male","2","0"
"8624","2843","948","1176","3","Incredible natural beauty with scenic landscapes! Visiting Doodhpathri was amazing.","Doodhpathri","Jammu & Kashmir","Nature","9.1999","Jul-Sep","2100","700","18/3/2024","5","Amit1176","amit1176@gmail.com","Historical","Male","2","0"
"8625","2843","948","1176","3","Incredible natural beauty with scenic landscapes! Visiting Doodhpathri was amazing.","Doodhpathri","Jammu & Kashmir","Nature","9.1999","Jul-Sep","3197","1066","21/2/2024","5","Amit1176","amit1176@gmail.com","Historical","Male","2","0"
"8626","2843","948","1176","3","Incredible natural beauty with scenic landscapes! Visiting Doodhpathri was amazing.","Doodhpathri","Jammu & Kashmir","Nature","9.1999","Jul-Sep","4962","1654","30/3/2024","5","Amit1176","amit1176@gmail.com","Historical","Male","2","0"
"8627","2843","948","1176","3","Incredible natural beauty with scenic landscapes! Visiting Doodhpathri was amazing.","Doodhpathri","Jammu & Kashmir","Nature","9.1999","Jul-Sep","5617","1873","29/2/2024","5","Amit1176","amit1176@gmail.com","Historical","Male","2","0"
"8628","2844","948","863","3","Incredible natural beauty with scenic landscapes! Visiting Doodhpathri was amazing.","Doodhpathri","Jammu & Kashmir","Nature","9.1999","Jul-Sep","2294","765","5/2/2024","5","Aarti863","aarti863@gmail.com","City","Female","2","2"
"8629","2845","949","1968","3","Incredible natural beauty with scenic landscapes! Visiting Verinag Spring was amazing.","Verinag Spring","Jammu & Kashmir","Nature","9.1212","Jul-Sep","3132","1044","16/2/2024","4","Ritu1968","ritu1968@gmail.com","Historical","Female","1","0"
"8630","2845","949","1968","3","Incredible natural beauty with scenic landscapes! Visiting Verinag Spring was amazing.","Verinag Spring","Jammu & Kashmir","Nature","9.1212","Jul-Sep","3988","1330","8/2/2024","3","Ritu1968","ritu1968@gmail.com","Historical","Female","1","0"
"8631","2845","949","1968","3","Incredible natural beauty with scenic landscapes! Visiting Verinag Spring was amazing.","Verinag Spring","Jammu & Kashmir","Nature","9.1212","Jul-Sep","5678","1893","9/3/2024","5","Ritu1968","ritu1968@gmail.com","Historical","Female","1","0"
"8632","2846","949","593","2","Incredible natural beauty with scenic landscapes! Visiting Verinag Spring was amazing.","Verinag Spring","Jammu & Kashmir","Nature","9.1212","Jul-Sep","261","87","16/1/2024","3","Amit593","amit593@gmail.com","Adventure","Male","2","0"
"8633","2846","949","593","2","Incredible natural beauty with scenic landscapes! Visiting Verinag Spring was amazing.","Verinag Spring","Jammu & Kashmir","Nature","9.1212","Jul-Sep","639","213","6/1/2024","4","Amit593","amit593@gmail.com","Adventure","Male","2","0"
"8634","2846","949","593","2","Incredible natural beauty with scenic landscapes! Visiting Verinag Spring was amazing.","Verinag Spring","Jammu & Kashmir","Nature","9.1212","Jul-Sep","1314","438","3/2/2024","5","Amit593","amit593@gmail.com","Adventure","Male","2","0"
"8635","2846","949","593","2","Incredible natural beauty with scenic landscapes! Visiting Verinag Spring was amazing.","Verinag Spring","Jammu & Kashmir","Nature","9.1212","Jul-Sep","5445","1815","27/2/2024","3","Amit593","amit593@gmail.com","Adventure","Male","2","0"
"8636","2847","949","73","5","Incredible natural beauty with scenic landscapes! Visiting Verinag Spring was amazing.","Verinag Spring","Jammu & Kashmir","Nature","9.1212","Jul-Sep","4551","1517","20/3/2024","4","Kunal73","kunal73@gmail.com","Adventure","Male","1","1"
"8637","2847","949","73","5","Incredible natural beauty with scenic landscapes! Visiting Verinag Spring was amazing.","Verinag Spring","Jammu & Kashmir","Nature","9.1212","Jul-Sep","5639","1880","8/1/2024","4","Kunal73","kunal73@gmail.com","Adventure","Male","1","1"
"8638","2848","950","1535","3","Incredible natural beauty with scenic landscapes! Visiting Aharbal Waterfall was amazing.","Aharbal Waterfall","Jammu & Kashmir","Nature","8.2888","Jul-Sep","2873","958","29/3/2024","4","Ajay1535","ajay1535@gmail.com","Adventure","Male","3","1"
"8639","2848","950","1535","3","Incredible natural beauty with scenic landscapes! Visiting Aharbal Waterfall was amazing.","Aharbal Waterfall","Jammu & Kashmir","Nature","8.2888","Jul-Sep","4765","1589","2/3/2024","3","Ajay1535","ajay1535@gmail.com","Adventure","Male","3","1"
"8640","2849","950","1489","5","Incredible natural beauty with scenic landscapes! Visiting Aharbal Waterfall was amazing.","Aharbal Waterfall","Jammu & Kashmir","Nature","8.2888","Jul-Sep","1227","409","19/2/2024","5","Ajay1489","ajay1489@gmail.com","Adventure","Male","1","0"
"8641","2849","950","1489","5","Incredible natural beauty with scenic landscapes! Visiting Aharbal Waterfall was amazing.","Aharbal Waterfall","Jammu & Kashmir","Nature","8.2888","Jul-Sep","1548","516","1/2/2024","3","Ajay1489","ajay1489@gmail.com","Adventure","Male","1","0"
"8642","2850","950","534","1","Incredible natural beauty with scenic landscapes! Visiting Aharbal Waterfall was amazing.","Aharbal Waterfall","Jammu & Kashmir","Nature","8.2888","Jul-Sep","250","84","8/2/2024","5","Ajay534","ajay534@gmail.com","Adventure","Male","1","0"
"8643","2850","950","534","1","Incredible natural beauty with scenic landscapes! Visiting Aharbal Waterfall was amazing.","Aharbal Waterfall","Jammu & Kashmir","Nature","8.2888","Jul-Sep","768","256","15/3/2024","5","Ajay534","ajay534@gmail.com","Adventure","Male","1","0"
"8644","2851","951","1289","4","A historical wonder with rich heritage and architecture! Visiting Leh Palace was amazing.","Leh Palace","Ladakh","Historical","8.2982","Oct-Mar","1392","464","26/2/2024","4","Rashmi1289","rashmi1289@gmail.com","City","Female","2","0"
"8645","2851","951","1289","4","A historical wonder with rich heritage and architecture! Visiting Leh Palace was amazing.","Leh Palace","Ladakh","Historical","8.2982","Oct-Mar","4387","1463","23/3/2024","5","Rashmi1289","rashmi1289@gmail.com","City","Female","2","0"
"8646","2852","951","1185","2","A historical wonder with rich heritage and architecture! Visiting Leh Palace was amazing.","Leh Palace","Ladakh","Historical","8.2982","Oct-Mar","5064","1688","18/1/2024","5","Komal1185","komal1185@gmail.com","Adventure","Female","2","1"
"8647","2853","951","1174","1","A historical wonder with rich heritage and architecture! Visiting Leh Palace was amazing.","Leh Palace","Ladakh","Historical","8.2982","Oct-Mar","5159","1720","5/2/2024","4","Rohit1174","rohit1174@gmail.com","Beach","Male","2","0"
"8648","2854","952","1345","3","A peaceful and spiritually uplifting destination. Visiting Shanti Stupa Leh was amazing.","Shanti Stupa Leh","Ladakh","Religious","8.4924","Oct-Mar","432","144","9/1/2024","5","Rohit1345","rohit1345@gmail.com","Beach","Male","3","0"
"8649","2854","952","1345","3","A peaceful and spiritually uplifting destination. Visiting Shanti Stupa Leh was amazing.","Shanti Stupa Leh","Ladakh","Religious","8.4924","Oct-Mar","1400","467","8/1/2024","4","Rohit1345","rohit1345@gmail.com","Beach","Male","3","0"
"8650","2854","952","1345","3","A peaceful and spiritually uplifting destination. Visiting Shanti Stupa Leh was amazing.","Shanti Stupa Leh","Ladakh","Religious","8.4924","Oct-Mar","1755","585","20/1/2024","3","Rohit1345","rohit1345@gmail.com","Beach","Male","3","0"
"8651","2854","952","1345","3","A peaceful and spiritually uplifting destination. Visiting Shanti Stupa Leh was amazing.","Shanti Stupa Leh","Ladakh","Religious","8.4924","Oct-Mar","2763","921","20/1/2024","4","Rohit1345","rohit1345@gmail.com","Beach","Male","3","0"
"8652","2855","952","1657","5","A peaceful and spiritually uplifting destination. Visiting Shanti Stupa Leh was amazing.","Shanti Stupa Leh","Ladakh","Religious","8.4924","Oct-Mar","330","110","4/3/2024","5","Rashmi1657","rashmi1657@gmail.com","Beach","Female","2","0"
